transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
319,2022-01-06,1912,25,4,1,35.43,0.0,35.43,19.01,16.42,Credit Card
320,2022-01-06,1068,13,6,1,407.91,15.0,407.91,256.1,151.81,Cash
321,2022-01-06,1467,1,8,1,1013.23,0.0,1013.23,559.81,453.42,Debit Card
322,2022-01-06,1031,20,7,1,330.73,5.0,330.73,176.76,153.97,Cash
323,2022-01-06,1632,4,5,1,1286.72,5.0,1286.72,756.72,530.0,Debit Card
324,2022-01-06,821,19,3,1,319.23,5.0,319.23,172.0,147.23,Digital Wallet
325,2022-01-06,787,3,7,1,1029.82,10.0,1029.82,706.76,323.06,Cash
326,2022-01-06,958,18,2,2,166.95,0.0,333.9,168.68,165.22,Debit Card
327,2022-01-06,1458,19,8,2,336.03,0.0,672.06,344.0,328.06,Credit Card
328,2022-01-06,200,27,7,1,20.68,0.0,20.68,12.28,8.4,Credit Card
329,2022-01-06,223,22,7,2,99.41,10.0,198.83,105.8,93.03,Credit Card
330,2022-01-06,1321,22,3,1,110.46,0.0,110.46,52.9,57.56,Cash
331,2022-01-06,1850,25,3,2,35.43,0.0,70.86,38.02,32.84,Debit Card
332,2022-01-06,928,18,8,1,158.6,5.0,158.6,84.34,74.26,Credit Card
333,2022-01-06,1396,11,5,1,148.55,10.0,148.55,77.54,71.01,Digital Wallet
334,2022-01-06,1919,14,2,2,62.55,15.0,125.1,75.02,50.08,Debit Card
335,2022-01-06,1253,17,5,1,282.03,0.0,282.03,168.46,113.57,Credit Card
336,2022-01-06,117,1,6,2,911.91,10.0,1823.81,1119.62,704.19,Credit Card
337,2022-01-06,578,1,7,1,911.91,10.0,911.91,559.81,352.1,Debit Card
338,2022-01-06,1458,13,4,1,479.89,0.0,479.89,256.1,223.79,Debit Card
339,2022-01-06,973,5,6,1,719.59,0.0,719.59,397.92,321.67,Cash
340,2022-01-06,316,10,3,5,157.41,5.0,787.07,331.95,455.12,Credit Card
341,2022-01-06,1948,16,3,2,327.48,20.0,654.96,469.1,185.86,Credit Card
342,2022-01-06,1316,26,7,1,24.81,0.0,24.81,12.92,11.89,Debit Card
343,2022-01-06,931,17,7,1,253.83,10.0,253.83,168.46,85.37,Credit Card
344,2022-01-07,870,20,4,1,348.14,0.0,348.14,176.76,171.38,Debit Card
345,2022-01-07,1542,19,8,1,268.82,20.0,268.82,172.0,96.82,Debit Card
346,2022-01-07,232,19,3,1,319.23,5.0,319.23,172.0,147.23,Debit Card
347,2022-01-07,1079,25,2,2,35.43,0.0,70.86,38.02,32.84,Debit Card
348,2022-01-07,1338,21,2,2,231.37,20.0,462.74,262.94,199.8,Debit Card
349,2022-01-07,1105,26,6,1,23.57,5.0,23.57,12.92,10.65,Debit Card
350,2022-01-07,23,16,6,1,347.95,15.0,347.95,234.55,113.4,Credit Card
351,2022-01-07,1968,26,5,1,24.81,0.0,24.81,12.92,11.89,Debit Card
352,2022-01-07,1155,9,3,1,59.68,0.0,59.68,27.39,32.29,Debit Card
353,2022-01-07,1345,10,5,2,157.41,5.0,314.83,132.78,182.05,Debit Card
354,2022-01-07,260,17,5,1,253.83,10.0,253.83,168.46,85.37,Credit Card
355,2022-01-07,576,9,2,3,59.68,0.0,179.04,82.17,96.87,Debit Card
356,2022-01-07,422,22,5,1,99.41,10.0,99.41,52.9,46.51,Cash
357,2022-01-07,484,16,1,1,388.88,5.0,388.88,234.55,154.33,Credit Card
358,2022-01-07,173,5,8,1,647.63,10.0,647.63,397.92,249.71,Cash
359,2022-01-07,846,25,3,1,33.66,5.0,33.66,19.01,14.65,Credit Card
360,2022-01-07,1504,27,2,1,19.65,5.0,19.65,12.28,7.37,Credit Card
361,2022-01-07,851,16,4,2,368.42,10.0,736.83,469.1,267.73,Credit Card
362,2022-01-07,1446,13,7,1,479.89,0.0,479.89,256.1,223.79,Credit Card
363,2022-01-07,1899,26,1,1,23.57,5.0,23.57,12.92,10.65,Credit Card
364,2022-01-07,1089,21,5,1,260.29,10.0,260.29,131.47,128.82,Credit Card
365,2022-01-07,547,26,7,1,23.57,5.0,23.57,12.92,10.65,Debit Card
366,2022-01-07,1383,24,4,1,13.34,5.0,13.34,7.41,5.93,Debit Card
367,2022-01-07,1388,23,1,5,13.19,0.0,65.95,34.5,31.45,Debit Card
368,2022-01-07,1704,3,2,1,1144.24,0.0,1144.24,706.76,437.48,Debit Card
369,2022-01-07,720,8,1,2,136.98,0.0,273.96,124.52,149.44,Credit Card
370,2022-01-07,189,2,4,3,495.23,5.0,1485.68,895.05,590.63,Digital Wallet
371,2022-01-07,1307,4,3,2,1354.44,0.0,2708.88,1513.44,1195.44,Credit Card
372,2022-01-07,1565,21,2,1,231.37,20.0,231.37,131.47,99.9,Debit Card
373,2022-01-07,519,10,8,1,140.84,15.0,140.84,66.39,74.45,Digital Wallet
374,2022-01-07,567,25,6,1,30.12,15.0,30.12,19.01,11.11,Credit Card
375,2022-01-07,1599,3,7,1,1144.24,0.0,1144.24,706.76,437.48,Credit Card
376,2022-01-07,124,9,8,4,59.68,0.0,238.72,109.56,129.16,Credit Card
377,2022-01-07,1902,7,8,2,24.78,0.0,49.56,20.8,28.76,Credit Card
378,2022-01-07,1108,7,8,2,24.78,0.0,49.56,20.8,28.76,Debit Card
379,2022-01-07,212,2,5,1,495.23,5.0,495.23,298.35,196.88,Cash
380,2022-01-07,39,16,1,1,388.88,5.0,388.88,234.55,154.33,Debit Card
381,2022-01-07,546,5,1,2,611.65,15.0,1223.3,795.84,427.46,Debit Card
382,2022-01-07,1925,25,2,1,35.43,0.0,35.43,19.01,16.42,Debit Card
383,2022-01-07,7,13,8,4,431.9,10.0,1727.6,1024.4,703.2,Credit Card
384,2022-01-07,1097,12,1,1,81.25,0.0,81.25,33.76,47.49,Debit Card
385,2022-01-07,1964,21,6,1,274.75,5.0,274.75,131.47,143.28,Credit Card
386,2022-01-07,942,25,3,2,33.66,5.0,67.32,38.02,29.3,Debit Card
387,2022-01-07,572,10,6,2,140.84,15.0,281.69,132.78,148.91,Debit Card
388,2022-01-07,1813,21,1,1,289.21,0.0,289.21,131.47,157.74,Credit Card
389,2022-01-08,1215,8,5,1,136.98,0.0,136.98,62.26,74.72,Debit Card
390,2022-01-08,1977,15,6,4,428.32,0.0,1713.28,960.08,753.2,Credit Card
391,2022-01-08,1614,24,8,1,14.04,0.0,14.04,7.41,6.63,Digital Wallet
392,2022-01-08,1783,18,2,1,158.6,5.0,158.6,84.34,74.26,Credit Card
393,2022-01-08,290,16,1,2,409.35,0.0,818.7,469.1,349.6,Credit Card
394,2022-01-08,1329,5,5,1,683.61,5.0,683.61,397.92,285.69,Cash
395,2022-01-08,200,15,2,2,385.49,10.0,770.98,480.04,290.94,Cash
396,2022-01-08,218,4,4,1,1219.0,10.0,1219.0,756.72,462.28,Credit Card
397,2022-01-08,416,14,7,1,66.23,10.0,66.23,37.51,28.72,Credit Card
398,2022-01-08,1999,22,4,1,110.46,0.0,110.46,52.9,57.56,Cash
399,2022-01-08,1215,6,3,1,445.16,0.0,445.16,267.34,177.82,Cash
400,2022-01-08,345,23,4,1,13.19,0.0,13.19,6.9,6.29,Digital Wallet
401,2022-01-08,84,5,7,1,647.63,10.0,647.63,397.92,249.71,Cash
402,2022-01-08,33,16,2,1,409.35,0.0,409.35,234.55,174.8,Debit Card
403,2022-01-08,1216,10,8,1,149.13,10.0,149.13,66.39,82.74,Debit Card
404,2022-01-08,423,5,7,2,683.61,5.0,1367.22,795.84,571.38,Credit Card
405,2022-01-08,358,20,8,2,330.73,5.0,661.47,353.52,307.95,Debit Card
406,2022-01-08,181,21,7,2,289.21,0.0,578.42,262.94,315.48,Credit Card
407,2022-01-08,483,7,2,1,23.54,5.0,23.54,10.4,13.14,Debit Card
408,2022-01-08,1767,25,8,5,33.66,5.0,168.29,95.05,73.24,Cash
409,2022-01-08,1351,7,3,1,24.78,0.0,24.78,10.4,14.38,Debit Card
410,2022-01-08,1984,16,1,1,409.35,0.0,409.35,234.55,174.8,Credit Card
411,2022-01-08,746,10,8,1,165.7,0.0,165.7,66.39,99.31,Credit Card
412,2022-01-08,1517,2,1,3,521.29,0.0,1563.87,895.05,668.82,Debit Card
413,2022-01-08,238,3,6,3,1029.82,10.0,3089.45,2120.28,969.17,Credit Card
414,2022-01-08,1531,22,2,3,110.46,0.0,331.38,158.7,172.68,Credit Card
415,2022-01-08,201,8,7,2,116.43,15.0,232.87,124.52,108.35,Cash
416,2022-01-08,151,16,7,1,409.35,0.0,409.35,234.55,174.8,Credit Card
417,2022-01-08,554,13,4,1,479.89,0.0,479.89,256.1,223.79,Debit Card
418,2022-01-08,1998,9,1,1,59.68,0.0,59.68,27.39,32.29,Credit Card
419,2022-01-08,228,15,6,1,428.32,0.0,428.32,240.02,188.3,Credit Card
420,2022-01-08,605,20,3,1,313.33,10.0,313.33,176.76,136.57,Debit Card
421,2022-01-08,1133,8,8,1,116.43,15.0,116.43,62.26,54.17,Cash
422,2022-01-08,444,19,1,1,336.03,0.0,336.03,172.0,164.03,Debit Card
423,2022-01-08,1508,8,4,1,136.98,0.0,136.98,62.26,74.72,Cash
424,2022-01-08,1212,5,7,3,611.65,15.0,1834.95,1193.76,641.19,Digital Wallet
425,2022-01-08,83,16,7,2,388.88,5.0,777.76,469.1,308.66,Debit Card
426,2022-01-08,982,26,8,2,22.33,10.0,44.66,25.84,18.82,Debit Card
427,2022-01-08,171,18,7,2,158.6,5.0,317.2,168.68,148.52,Digital Wallet
428,2022-01-08,272,12,2,1,77.19,5.0,77.19,33.76,43.43,Credit Card
429,2022-01-08,1371,10,1,1,165.7,0.0,165.7,66.39,99.31,Digital Wallet
430,2022-01-08,950,25,3,1,31.89,10.0,31.89,19.01,12.88,Cash
431,2022-01-08,759,21,2,1,274.75,5.0,274.75,131.47,143.28,Credit Card
432,2022-01-08,1415,11,5,1,165.05,0.0,165.05,77.54,87.51,Debit Card
433,2022-01-08,1255,18,2,1,166.95,0.0,166.95,84.34,82.61,Debit Card
434,2022-01-08,688,24,6,3,13.34,5.0,40.01,22.23,17.78,Cash
435,2022-01-08,228,13,6,1,455.9,5.0,455.9,256.1,199.8,Credit Card
436,2022-01-08,144,18,6,2,166.95,0.0,333.9,168.68,165.22,Credit Card
437,2022-01-08,233,21,4,1,245.83,15.0,245.83,131.47,114.36,Cash
438,2022-01-08,1559,8,7,1,116.43,15.0,116.43,62.26,54.17,Credit Card
439,2022-01-08,130,12,2,1,81.25,0.0,81.25,33.76,47.49,Debit Card
440,2022-01-08,1090,22,8,2,93.89,15.0,187.78,105.8,81.98,Debit Card
441,2022-01-08,1639,22,2,3,99.41,10.0,298.24,158.7,139.54,Credit Card
442,2022-01-08,1811,15,3,1,428.32,0.0,428.32,240.02,188.3,Credit Card
443,2022-01-08,1960,3,3,1,1144.24,0.0,1144.24,706.76,437.48,Debit Card
444,2022-01-08,1792,7,5,1,23.54,5.0,23.54,10.4,13.14,Credit Card
445,2022-01-08,1398,18,7,3,166.95,0.0,500.85,253.02,247.83,Credit Card
446,2022-01-08,1321,1,4,1,1013.23,0.0,1013.23,559.81,453.42,Cash
447,2022-01-08,1065,21,6,1,274.75,5.0,274.75,131.47,143.28,Debit Card
448,2022-01-08,1364,23,8,1,12.53,5.0,12.53,6.9,5.63,Credit Card
449,2022-01-08,271,26,4,1,22.33,10.0,22.33,12.92,9.41,Debit Card
450,2022-01-08,1989,10,6,2,165.7,0.0,331.4,132.78,198.62,Credit Card
451,2022-01-08,1959,6,5,2,445.16,0.0,890.32,534.68,355.64,Credit Card
452,2022-01-08,360,27,3,2,17.58,15.0,35.16,24.56,10.6,Credit Card
453,2022-01-08,892,19,3,1,336.03,0.0,336.03,172.0,164.03,Credit Card
454,2022-01-08,1449,2,3,2,417.03,20.0,834.06,596.7,237.36,Credit Card
455,2022-01-08,1106,6,1,1,445.16,0.0,445.16,267.34,177.82,Credit Card
456,2022-01-08,1023,25,6,1,35.43,0.0,35.43,19.01,16.42,Credit Card
457,2022-01-08,1987,24,5,1,13.34,5.0,13.34,7.41,5.93,Debit Card
458,2022-01-08,594,25,3,5,33.66,5.0,168.29,95.05,73.24,Cash
459,2022-01-08,1493,15,8,1,428.32,0.0,428.32,240.02,188.3,Digital Wallet
460,2022-01-08,286,22,7,1,110.46,0.0,110.46,52.9,57.56,Debit Card
461,2022-01-08,452,15,4,1,428.32,0.0,428.32,240.02,188.3,Debit Card
462,2022-01-08,455,25,8,1,35.43,0.0,35.43,19.01,16.42,Debit Card
463,2022-01-08,1962,3,8,4,1144.24,0.0,4576.96,2827.04,1749.92,Credit Card
464,2022-01-08,1240,17,6,3,239.73,15.0,719.18,505.38,213.8,Credit Card
465,2022-01-08,1467,12,6,1,81.25,0.0,81.25,33.76,47.49,Credit Card
466,2022-01-08,913,18,8,1,150.25,10.0,150.25,84.34,65.91,Debit Card
467,2022-01-08,852,26,7,1,24.81,0.0,24.81,12.92,11.89,Debit Card
468,2022-01-08,849,5,3,2,683.61,5.0,1367.22,795.84,571.38,Credit Card
469,2022-01-08,973,17,7,5,282.03,0.0,1410.15,842.3,567.85,Credit Card
470,2022-01-09,1309,9,3,1,56.7,5.0,56.7,27.39,29.31,Credit Card
471,2022-01-09,1705,13,5,1,479.89,0.0,479.89,256.1,223.79,Cash
472,2022-01-09,623,16,1,1,409.35,0.0,409.35,234.55,174.8,Cash
473,2022-01-09,316,9,8,1,56.7,5.0,56.7,27.39,29.31,Credit Card
474,2022-01-09,1364,10,4,1,165.7,0.0,165.7,66.39,99.31,Credit Card
475,2022-01-09,1567,9,6,1,47.74,20.0,47.74,27.39,20.35,Debit Card
476,2022-01-09,1159,14,8,3,69.91,5.0,209.73,112.53,97.2,Digital Wallet
477,2022-01-09,1676,4,1,1,1219.0,10.0,1219.0,756.72,462.28,Cash
478,2022-01-09,334,19,3,1,336.03,0.0,336.03,172.0,164.03,Credit Card
479,2022-01-09,109,9,6,1,56.7,5.0,56.7,27.39,29.31,Credit Card
480,2022-01-09,598,17,4,2,282.03,0.0,564.06,336.92,227.14,Cash
481,2022-01-09,376,25,6,1,31.89,10.0,31.89,19.01,12.88,Cash
482,2022-01-09,1694,26,6,1,23.57,5.0,23.57,12.92,10.65,Credit Card
483,2022-01-09,1188,12,5,2,81.25,0.0,162.5,67.52,94.98,Credit Card
484,2022-01-09,994,14,2,1,62.55,15.0,62.55,37.51,25.04,Credit Card
485,2022-01-09,572,26,2,3,23.57,5.0,70.71,38.76,31.95,Credit Card
486,2022-01-09,1877,3,1,1,1144.24,0.0,1144.24,706.76,437.48,Debit Card
487,2022-01-09,639,23,6,1,11.87,10.0,11.87,6.9,4.97,Credit Card
488,2022-01-09,624,1,3,2,1013.23,0.0,2026.46,1119.62,906.84,Cash
489,2022-01-09,292,23,3,1,13.19,0.0,13.19,6.9,6.29,Digital Wallet
490,2022-01-09,871,23,1,2,13.19,0.0,26.38,13.8,12.58,Cash
491,2022-01-09,1552,14,1,1,73.59,0.0,73.59,37.51,36.08,Debit Card
492,2022-01-09,1861,9,1,1,59.68,0.0,59.68,27.39,32.29,Cash
493,2022-01-09,1603,4,4,3,1354.44,0.0,4063.32,2270.16,1793.16,Credit Card
494,2022-01-09,720,1,5,1,911.91,10.0,911.91,559.81,352.1,Digital Wallet
495,2022-01-09,713,12,4,1,77.19,5.0,77.19,33.76,43.43,Debit Card
496,2022-01-09,140,4,4,2,1219.0,10.0,2437.99,1513.44,924.55,Debit Card
497,2022-01-09,1975,10,1,1,149.13,10.0,149.13,66.39,82.74,Digital Wallet
498,2022-01-09,203,7,8,3,21.06,15.0,63.19,31.2,31.99,Credit Card
499,2022-01-09,1208,6,3,1,356.13,20.0,356.13,267.34,88.79,Cash
500,2022-01-09,778,14,2,1,73.59,0.0,73.59,37.51,36.08,Cash
501,2022-01-09,644,4,8,1,1286.72,5.0,1286.72,756.72,530.0,Cash
502,2022-01-09,1444,10,6,1,165.7,0.0,165.7,66.39,99.31,Debit Card
503,2022-01-09,789,10,8,1,149.13,10.0,149.13,66.39,82.74,Credit Card
504,2022-01-09,835,10,2,5,165.7,0.0,828.5,331.95,496.55,Cash
505,2022-01-09,1644,16,1,3,409.35,0.0,1228.05,703.65,524.4,Digital Wallet
506,2022-01-09,1007,22,2,1,110.46,0.0,110.46,52.9,57.56,Credit Card
507,2022-01-09,809,13,3,2,383.91,20.0,767.82,512.2,255.62,Credit Card
508,2022-01-09,1998,7,7,1,23.54,5.0,23.54,10.4,13.14,Credit Card
509,2022-01-09,1717,14,5,2,73.59,0.0,147.18,75.02,72.16,Cash
510,2022-01-09,1641,21,7,3,289.21,0.0,867.63,394.41,473.22,Digital Wallet
511,2022-01-09,1048,9,2,1,59.68,0.0,59.68,27.39,32.29,Credit Card
512,2022-01-09,1019,8,2,2,136.98,0.0,273.96,124.52,149.44,Debit Card
513,2022-01-09,1701,3,3,1,1144.24,0.0,1144.24,706.76,437.48,Credit Card
514,2022-01-09,1392,11,2,1,156.8,5.0,156.8,77.54,79.26,Cash
515,2022-01-09,1354,25,8,1,35.43,0.0,35.43,19.01,16.42,Credit Card
516,2022-01-09,1356,16,6,1,409.35,0.0,409.35,234.55,174.8,Cash
517,2022-01-09,99,14,8,3,73.59,0.0,220.77,112.53,108.24,Credit Card
518,2022-01-09,771,15,5,1,428.32,0.0,428.32,240.02,188.3,Cash
519,2022-01-09,337,16,7,1,409.35,0.0,409.35,234.55,174.8,Debit Card
520,2022-01-09,225,19,8,2,319.23,5.0,638.46,344.0,294.46,Debit Card
521,2022-01-09,1750,6,8,1,445.16,0.0,445.16,267.34,177.82,Debit Card
522,2022-01-09,774,20,5,2,313.33,10.0,626.65,353.52,273.13,Credit Card
523,2022-01-09,58,19,6,1,302.43,10.0,302.43,172.0,130.43,Cash
524,2022-01-09,1196,1,7,2,962.57,5.0,1925.14,1119.62,805.52,Credit Card
525,2022-01-09,707,12,4,1,81.25,0.0,81.25,33.76,47.49,Credit Card
526,2022-01-09,208,23,6,1,13.19,0.0,13.19,6.9,6.29,Credit Card
527,2022-01-09,1295,22,7,3,104.94,5.0,314.81,158.7,156.11,Credit Card
528,2022-01-09,1426,16,7,1,327.48,20.0,327.48,234.55,92.93,Debit Card
529,2022-01-09,661,19,4,1,336.03,0.0,336.03,172.0,164.03,Credit Card
530,2022-01-09,1030,26,5,2,24.81,0.0,49.62,25.84,23.78,Credit Card
531,2022-01-09,893,7,2,1,22.3,10.0,22.3,10.4,11.9,Cash
532,2022-01-09,1098,7,7,1,24.78,0.0,24.78,10.4,14.38,Cash
533,2022-01-09,1280,24,2,4,12.64,10.0,50.54,29.64,20.9,Debit Card
534,2022-01-09,560,3,7,1,1087.03,5.0,1087.03,706.76,380.27,Credit Card
535,2022-01-09,851,17,6,2,282.03,0.0,564.06,336.92,227.14,Credit Card
536,2022-01-09,1501,15,1,2,406.9,5.0,813.81,480.04,333.77,Debit Card
537,2022-01-09,1058,6,8,1,445.16,0.0,445.16,267.34,177.82,Credit Card
538,2022-01-10,1092,26,7,2,22.33,10.0,44.66,25.84,18.82,Digital Wallet
539,2022-01-10,1510,7,3,1,24.78,0.0,24.78,10.4,14.38,Debit Card
540,2022-01-10,1568,10,2,2,165.7,0.0,331.4,132.78,198.62,Debit Card
541,2022-01-10,1733,14,3,1,73.59,0.0,73.59,37.51,36.08,Credit Card
542,2022-01-10,1232,8,4,1,136.98,0.0,136.98,62.26,74.72,Credit Card
543,2022-01-10,1633,15,7,1,321.24,25.0,321.24,240.02,81.22,Debit Card
544,2022-01-10,76,7,5,1,24.78,0.0,24.78,10.4,14.38,Cash
545,2022-01-10,569,22,1,1,104.94,5.0,104.94,52.9,52.04,Digital Wallet
546,2022-01-10,996,26,2,1,21.09,15.0,21.09,12.92,8.17,Credit Card
547,2022-01-10,611,3,6,3,1144.24,0.0,3432.72,2120.28,1312.44,Debit Card
548,2022-01-10,1814,3,3,1,1029.82,10.0,1029.82,706.76,323.06,Credit Card
549,2022-01-10,1170,4,5,1,1219.0,10.0,1219.0,756.72,462.28,Debit Card
550,2022-01-10,185,8,6,1,123.28,10.0,123.28,62.26,61.02,Credit Card
551,2022-01-10,1197,24,4,1,12.64,10.0,12.64,7.41,5.23,Digital Wallet
552,2022-01-10,447,5,5,1,719.59,0.0,719.59,397.92,321.67,Credit Card
553,2022-01-10,521,19,2,1,319.23,5.0,319.23,172.0,147.23,Credit Card
554,2022-01-10,868,16,3,2,327.48,20.0,654.96,469.1,185.86,Credit Card
555,2022-01-10,1466,12,1,2,81.25,0.0,162.5,67.52,94.98,Cash
556,2022-01-10,1357,26,4,3,23.57,5.0,70.71,38.76,31.95,Credit Card
557,2022-01-10,788,10,2,2,149.13,10.0,298.26,132.78,165.48,Debit Card
558,2022-01-10,485,15,7,1,364.07,15.0,364.07,240.02,124.05,Digital Wallet
559,2022-01-10,1880,9,4,1,50.73,15.0,50.73,27.39,23.34,Credit Card
560,2022-01-10,1761,6,7,3,422.9,5.0,1268.71,802.02,466.69,Cash
561,2022-01-10,562,27,7,2,20.68,0.0,41.36,24.56,16.8,Digital Wallet
562,2022-01-10,682,23,2,1,11.21,15.0,11.21,6.9,4.31,Cash
563,2022-01-10,1431,9,6,1,59.68,0.0,59.68,27.39,32.29,Debit Card
564,2022-01-10,57,25,8,1,33.66,5.0,33.66,19.01,14.65,Cash
565,2022-01-10,279,1,6,1,962.57,5.0,962.57,559.81,402.76,Debit Card
566,2022-01-10,227,6,3,1,400.64,10.0,400.64,267.34,133.3,Cash
567,2022-01-10,1405,14,8,2,73.59,0.0,147.18,75.02,72.16,Cash
568,2022-01-10,274,9,6,1,56.7,5.0,56.7,27.39,29.31,Cash
569,2022-01-10,407,3,7,1,1144.24,0.0,1144.24,706.76,437.48,Digital Wallet
570,2022-01-10,1812,19,4,1,285.63,15.0,285.63,172.0,113.63,Digital Wallet
571,2022-01-10,1996,15,3,1,385.49,10.0,385.49,240.02,145.47,Credit Card
572,2022-01-10,1266,14,6,2,73.59,0.0,147.18,75.02,72.16,Credit Card
573,2022-01-10,1162,4,8,1,1286.72,5.0,1286.72,756.72,530.0,Cash
574,2022-01-10,1013,4,5,1,1354.44,0.0,1354.44,756.72,597.72,Credit Card
575,2022-01-10,1013,13,4,1,407.91,15.0,407.91,256.1,151.81,Digital Wallet
576,2022-01-10,580,24,7,2,14.04,0.0,28.08,14.82,13.26,Cash
577,2022-01-10,59,10,8,4,165.7,0.0,662.8,265.56,397.24,Digital Wallet
578,2022-01-10,758,19,1,2,336.03,0.0,672.06,344.0,328.06,Debit Card
579,2022-01-10,1785,11,4,4,165.05,0.0,660.2,310.16,350.04,Debit Card
580,2022-01-10,1451,14,2,2,73.59,0.0,147.18,75.02,72.16,Debit Card
581,2022-01-10,107,11,6,3,165.05,0.0,495.15,232.62,262.53,Digital Wallet
582,2022-01-10,1645,23,5,2,13.19,0.0,26.38,13.8,12.58,Debit Card
583,2022-01-10,781,10,3,4,157.41,5.0,629.66,265.56,364.1,Digital Wallet
584,2022-01-10,1146,2,8,1,521.29,0.0,521.29,298.35,222.94,Digital Wallet
585,2022-01-10,1798,15,7,1,428.32,0.0,428.32,240.02,188.3,Credit Card
586,2022-01-10,377,16,6,3,368.42,10.0,1105.25,703.65,401.6,Digital Wallet
587,2022-01-10,580,9,5,2,53.71,10.0,107.42,54.78,52.64,Debit Card
588,2022-01-10,893,6,3,1,333.87,25.0,333.87,267.34,66.53,Debit Card
589,2022-01-10,1891,22,4,2,110.46,0.0,220.92,105.8,115.12,Credit Card
590,2022-01-10,471,6,8,1,445.16,0.0,445.16,267.34,177.82,Credit Card
591,2022-01-10,1834,16,8,1,409.35,0.0,409.35,234.55,174.8,Debit Card
592,2022-01-10,231,24,2,3,14.04,0.0,42.12,22.23,19.89,Credit Card
593,2022-01-10,582,6,5,2,400.64,10.0,801.29,534.68,266.61,Debit Card
594,2022-01-10,1621,1,7,1,962.57,5.0,962.57,559.81,402.76,Digital Wallet
595,2022-01-10,505,25,6,1,35.43,0.0,35.43,19.01,16.42,Credit Card
596,2022-01-10,1396,22,2,1,110.46,0.0,110.46,52.9,57.56,Cash
597,2022-01-10,315,1,8,1,911.91,10.0,911.91,559.81,352.1,Debit Card
598,2022-01-11,48,11,8,4,156.8,5.0,627.19,310.16,317.03,Credit Card
599,2022-01-11,1499,24,3,3,12.64,10.0,37.91,22.23,15.68,Credit Card
600,2022-01-11,100,10,2,1,165.7,0.0,165.7,66.39,99.31,Debit Card
601,2022-01-11,1234,13,4,1,479.89,0.0,479.89,256.1,223.79,Digital Wallet
602,2022-01-11,1773,13,3,1,407.91,15.0,407.91,256.1,151.81,Credit Card
603,2022-01-11,1755,5,7,1,719.59,0.0,719.59,397.92,321.67,Debit Card
604,2022-01-11,1888,10,6,3,157.41,5.0,472.25,199.17,273.07,Debit Card
605,2022-01-11,1705,12,7,1,81.25,0.0,81.25,33.76,47.49,Debit Card
606,2022-01-11,1154,20,6,1,313.33,10.0,313.33,176.76,136.57,Debit Card
607,2022-01-11,890,21,6,1,289.21,0.0,289.21,131.47,157.74,Digital Wallet
608,2022-01-11,1386,8,8,2,123.28,10.0,246.56,124.52,122.04,Debit Card
609,2022-01-11,1326,17,2,1,282.03,0.0,282.03,168.46,113.57,Digital Wallet
610,2022-01-11,979,10,5,1,165.7,0.0,165.7,66.39,99.31,Cash
611,2022-01-11,1593,2,2,1,443.1,15.0,443.1,298.35,144.75,Debit Card
612,2022-01-11,846,4,5,1,1219.0,10.0,1219.0,756.72,462.28,Credit Card
613,2022-01-11,1200,3,8,2,1144.24,0.0,2288.48,1413.52,874.96,Credit Card
614,2022-01-11,374,27,5,1,20.68,0.0,20.68,12.28,8.4,Credit Card
615,2022-01-11,1483,15,5,2,428.32,0.0,856.64,480.04,376.6,Credit Card
616,2022-01-11,1881,26,5,1,24.81,0.0,24.81,12.92,11.89,Cash
617,2022-01-11,218,14,2,1,73.59,0.0,73.59,37.51,36.08,Credit Card
618,2022-01-11,1344,16,8,1,409.35,0.0,409.35,234.55,174.8,Credit Card
619,2022-01-11,1666,20,7,1,330.73,5.0,330.73,176.76,153.97,Cash
620,2022-01-11,180,5,1,1,719.59,0.0,719.59,397.92,321.67,Debit Card
621,2022-01-11,386,1,4,1,962.57,5.0,962.57,559.81,402.76,Credit Card
622,2022-01-11,1283,26,8,1,24.81,0.0,24.81,12.92,11.89,Credit Card
623,2022-01-11,865,1,8,1,861.25,15.0,861.25,559.81,301.44,Digital Wallet
624,2022-01-11,966,1,4,3,962.57,5.0,2887.71,1679.43,1208.28,Credit Card
625,2022-01-11,1699,27,2,1,20.68,0.0,20.68,12.28,8.4,Debit Card
626,2022-01-11,1461,14,5,4,66.23,10.0,264.92,150.04,114.88,Credit Card
627,2022-01-11,819,16,8,1,368.42,10.0,368.42,234.55,133.87,Credit Card
628,2022-01-11,125,17,2,1,267.93,5.0,267.93,168.46,99.47,Credit Card
629,2022-01-11,1359,4,6,1,1151.27,15.0,1151.27,756.72,394.55,Credit Card
630,2022-01-11,894,1,8,1,911.91,10.0,911.91,559.81,352.1,Credit Card
631,2022-01-11,476,17,6,1,239.73,15.0,239.73,168.46,71.27,Digital Wallet
632,2022-01-11,1748,27,5,2,20.68,0.0,41.36,24.56,16.8,Debit Card
633,2022-01-11,800,14,6,2,69.91,5.0,139.82,75.02,64.8,Cash
634,2022-01-11,1638,6,2,2,445.16,0.0,890.32,534.68,355.64,Debit Card
635,2022-01-11,265,6,2,1,422.9,5.0,422.9,267.34,155.56,Cash
636,2022-01-11,1932,16,1,1,409.35,0.0,409.35,234.55,174.8,Digital Wallet
637,2022-01-11,735,9,1,1,59.68,0.0,59.68,27.39,32.29,Cash
